id,budget,genres,original_language,popularity,release_date,revenue,runtime,vote_average,vote_count
634528,23000000,['Action'],en,59.507,2021-01-15,23076711,108,6.916,1328
9757,10000000,['Comédie'],en,59.485,2007-02-08,159313561,101,5.595,2032
41446,40000000,"['Horreur', 'Mystère']",en,59.475,2011-04-11,97231420,111,6.4,3081
595172,0,"['Animation', 'Aventure']",en,59.361,2019-04-18,0,108,7.76,77
50253,0,"['Animation', 'Fantastique']",ja,59.236,2004-02-14,0,83,7.596,223
8871,123000000,"['Familial', 'Comédie', 'Fantastique']",en,59.15,2000-11-15,345823040,104,6.744,6523
10830,36000000,"['Comédie', 'Familial', 'Fantastique']",en,59.099,1996-08-02,33459416,98,7.142,3888
714888,0,"['Drame', 'Histoire']",es,59.091,2022-09-29,871621,141,8.026,426
73456,0,"['Familial', 'Animation', 'Fantastique']",en,59.049,2011-08-11,0,79,7.434,681
238636,9000000,"['Horreur', 'Thriller']",en,59.013,2014-07-17,111928365,103,6.657,5892
14869,175000000,"['Aventure', 'Action', 'Thriller', 'Science-Fiction']",en,58.975,2009-08-03,302469017,120,5.758,4174
1090328,0,"['Comédie', 'Action']",es,58.843,2022-08-11,0,0,6.571,7
278154,105000000,"['Aventure', 'Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,58.834,2016-06-23,408579038,95,6.059,4030
9532,23000000,['Horreur'],en,58.828,2000-03-17,112880294,98,6.573,4864
457915,5200000,['Comédie'],es,58.815,2018-11-23,12496155,108,5.424,230
8392,3700000,"['Fantastique', 'Animation', 'Familial']",ja,58.706,1988-04-16,45000000,87,8.067,6787
1023086,0,['Horreur'],en,58.632,2022-09-30,0,86,6.0,77
807,33000000,"['Crime', 'Mystère', 'Thriller']",en,58.63,1995-09-22,327311859,130,8.366,18659
221912,0,['Thriller'],cn,58.624,1999-01-17,0,81,5.667,6
299537,152000000,"['Action', 'Aventure', 'Science-Fiction']",en,58.613,2019-03-06,1131416446,123,6.863,14182
55341,6200000,"['Horreur', 'Mystère', 'Thriller']",en,58.592,2017-09-26,3600000,90,4.939,762
39104,0,"['Action', 'Animation', 'Science-Fiction']",ja,58.509,1992-07-11,18554927,45,6.72,439
493922,10000000,"['Horreur', 'Mystère', 'Thriller']",en,58.481,2018-06-07,82530552,126,7.267,6536
218,6400000,"['Action', 'Thriller', 'Science-Fiction']",en,58.45,1984-10-26,78371200,108,7.64,11390
1374,31000000,['Drame'],en,58.391,1985-11-21,300473716,91,7.1,3836
11430,0,"['Familial', 'Animation', 'Comédie', 'Action']",en,58.354,2004-02-06,1465,77,6.57,2699
1724,150000000,"['Science-Fiction', 'Action', 'Aventure']",en,58.35,2008-06-12,163712074,112,6.202,10638
10555,75000000,"['Animation', 'Action', 'Comédie', 'Familial']",en,58.345,2004-09-20,367275019,90,6.025,5750
197158,0,['Drame'],pt,58.334,1981-01-01,0,83,4.6,55
554447,0,"['Drame', 'Romance']",ko,58.275,2018-05-28,0,80,5.2,32
348,11000000,"['Horreur', 'Science-Fiction']",en,58.221,1979-05-25,104931801,117,8.14,12710
810389,4500000,"['Science-Fiction', 'Comédie', 'Aventure']",fr,58.176,2022-09-07,1946816,102,6.476,125
491480,0,"['Drame', 'Histoire', 'Familial']",en,58.093,2019-02-14,0,113,7.944,1444
10693,4000000,"['Animation', 'Familial', 'Aventure', 'Fantastique']",en,58.092,1953-02-05,87404651,76,7.228,4814
8363,20000000,['Comédie'],en,58.068,2007-03-20,170812526,113,7.215,6340
8913,11500000,"['Horreur', 'Drame']",en,57.956,1989-04-21,57469467,102,6.6,1854
280002,0,"['Thriller', 'Horreur']",en,57.918,2014-08-25,1169603,88,5.982,327
139038,2500000,"['Comédie', 'Horreur']",en,57.917,2013-01-11,60141683,87,5.829,1627
823766,0,"['Drame', 'Mystère']",en,57.89,2022-11-02,0,108,6.674,570
7555,50000000,"['Action', 'Thriller']",en,57.816,2008-01-24,113244290,90,6.638,3393
1734,98000000,"['Aventure', 'Action', 'Fantastique']",en,57.79,2001-05-04,443280904,129,6.3,6238
811592,0,['Action'],en,57.77,2021-11-05,29439,96,6.8,782
95,140000000,"['Action', 'Thriller', 'Science-Fiction', 'Aventure']",en,57.764,1998-07-01,553799566,148,6.824,7091
60304,50000000,"['Fantastique', 'Horreur', 'Action']",en,57.731,2013-01-17,226349749,88,6.02,6186
76492,85000000,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,57.621,2012-09-20,358375603,91,6.955,7829
522478,45000000,"['Familial', 'Comédie', 'Aventure', 'Animation', 'Fantastique']",en,57.581,2021-03-25,153000000,93,7.204,666
1369,44000000,"['Action', 'Aventure', 'Thriller', 'Guerre']",en,57.57,1985-05-21,300400432,96,6.615,3346
1010819,0,"['Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,57.521,2022-08-10,0,5,7.392,203
894205,0,"['Action', 'Fantastique', 'Horreur', 'Téléfilm']",en,57.515,2022-09-25,0,54,7.074,892
506574,15000000,"['Familial', 'Téléfilm', 'Musique', 'Aventure', 'Fantastique']",en,57.511,2019-08-02,0,106,7.771,1333
554596,0,['Comédie'],es,57.486,2019-03-15,0,102,8.001,766
220289,0,"['Thriller', 'Science-Fiction']",en,57.483,2013-09-19,102617,89,7.257,2437
71672,3000000,"['Horreur', 'Thriller']",en,57.483,2011-10-17,0,90,5.738,926
6844,13000000,"['Drame', 'Histoire']",en,57.457,1956-10-05,122700000,220,7.751,1309
7191,25000000,"['Action', 'Thriller', 'Science-Fiction']",en,57.416,2008-01-15,170764026,85,6.664,6322
916740,0,"['Thriller', 'Mystère', 'Drame']",en,57.366,2022-01-13,0,94,4.918,324
767304,0,['Action'],en,57.222,2021-01-08,0,100,6.166,220
136799,125000000,"['Familial', 'Animation', 'Fantastique', 'Aventure', 'Comédie', 'Musique']",en,57.191,2016-10-13,346864462,93,6.677,3214
37165,60000000,"['Comédie', 'Drame']",en,57.168,1998-06-04,264118201,102,8.1,16110
705861,0,"['Drame', 'Comédie']",en,57.141,2022-06-03,0,117,7.813,2028
1034470,0,"['Comédie', 'Familial', 'Animation']",en,57.131,2022-10-25,0,36,7.05,11
11324,80000000,"['Drame', 'Thriller', 'Mystère']",en,57.106,2010-02-14,294800000,138,8.197,21570
588921,0,"['Aventure', 'Animation', 'Familial', 'Fantastique']",en,57.016,2021-02-09,10237061,84,7.061,387
10882,6000000,"['Fantastique', 'Animation', 'Romance', 'Familial']",en,56.969,1959-02-17,51600000,75,6.945,4644
1005031,0,['Documentaire'],en,56.891,2022-09-26,0,79,7.262,86
854467,0,"['Action', 'Thriller', 'Crime']",en,56.848,2022-02-11,0,124,6.9,79
131634,160000000,"['Action', 'Aventure', 'Science-Fiction']",en,56.847,2015-11-18,653428261,137,6.888,11232
87827,120000000,"['Aventure', 'Drame']",en,56.811,2012-11-20,609016565,127,7.395,12157
652,175000000,"['Aventure', 'Histoire', 'Guerre', 'Action']",en,56.777,2004-05-03,497409852,196,7.139,9109
14438,500000,"['Drame', 'Romance']",en,56.76,2008-09-26,33456317,122,7.6,616
184315,100000000,"['Action', 'Aventure']",en,56.744,2014-07-23,244819862,98,5.753,3721
395992,58000000,"['Horreur', 'Science-Fiction', 'Mystère', 'Thriller']",en,56.698,2017-03-22,100541806,104,6.42,6610
23168,37000000,"['Crime', 'Drame', 'Thriller']",en,56.68,2010-09-15,154026136,123,7.192,4439
15165,0,"['Animation', 'Familial', 'Comédie']",en,56.656,2004-09-28,0,85,7.497,1309
630,2777000,"['Aventure', 'Fantastique', 'Familial']",en,56.635,1939-08-15,33754967,101,7.6,4908
240,13000000,"['Drame', 'Crime']",en,56.604,1974-12-20,102600000,202,8.597,10768
357096,0,"['Horreur', 'Thriller']",en,56.558,2015-10-01,144420,91,5.748,826
522938,50000000,"['Action', 'Thriller', 'Drame']",en,56.534,2019-09-19,91490353,101,6.512,3374
373879,0,"['Action', 'Animation', 'Aventure', 'Comédie', 'Fantastique']",ja,56.504,2015-12-20,0,105,7.69,166
34851,40000000,"['Science-Fiction', 'Action', 'Thriller']",en,56.432,2010-07-03,127233108,107,6.238,3586
290859,185000000,"['Science-Fiction', 'Action']",en,56.429,2019-10-23,261119292,128,6.456,4436
534338,0,"['Drame', 'Mystère']",en,56.419,2018-08-20,0,97,7.096,225
592350,0,"['Animation', 'Action', 'Fantastique', 'Aventure']",ja,56.211,2019-12-20,29900850,104,8.205,1037
176,1200000,"['Horreur', 'Mystère', 'Crime']",en,56.208,2004-10-01,103911669,103,7.4,8011
778810,0,"['Animation', 'Familial']",en,56.169,2022-01-16,0,92,7.4,205
9902,12600000,"['Horreur', 'Thriller']",en,56.156,2003-05-30,28650575,84,6.3,2291
140607,245000000,"['Aventure', 'Action', 'Science-Fiction', 'Fantastique']",en,56.144,2015-12-15,2068223624,135,7.3,17942
407439,0,"['Drame', 'Histoire']",en,56.125,2018-03-15,11710110,120,6.321,478
876716,45223,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,56.042,2021-11-12,0,7,7.498,587
11360,812000,"['Animation', 'Familial']",en,56.016,1941-10-31,1600000,64,6.997,4436
49529,250000000,"['Action', 'Aventure', 'Science-Fiction']",en,56.007,2012-03-07,284139100,140,6.269,5067
44683,0,"['Animation', 'Aventure', 'Familial', 'Fantastique']",en,55.903,2010-07-29,0,76,6.684,781
51859,0,"['Action', 'Animation', 'Science-Fiction', 'Aventure']",ja,55.891,2011-07-11,0,91,7.547,139
937046,0,"['Crime', 'Téléfilm']",fr,55.861,2022-04-03,0,90,6.614,22
672582,0,['Horreur'],en,55.815,2021-06-30,1900000,85,6.185,802
41154,225000000,"['Action', 'Comédie', 'Science-Fiction']",en,55.616,2012-05-23,624026776,106,6.502,9399
82023,230758,"['Drame', 'Romance']",de,55.615,2011-12-07,0,38,6.119,88
27098,0,"['Drame', 'Romance', 'Guerre']",sv,55.544,1995-03-08,0,125,6.475,100
254,207000000,"['Aventure', 'Drame', 'Action']",en,55.543,2005-12-12,562363449,180,6.858,7075
158852,190000000,"['Aventure', 'Familial', 'Mystère', 'Science-Fiction']",en,55.525,2015-05-19,209154322,130,6.2,6455
522016,75000000,"['Action', 'Thriller']",en,55.496,2022-01-05,55700000,124,6.148,803
257344,88000000,"['Action', 'Comédie', 'Science-Fiction']",en,55.45,2015-07-16,244874809,121,5.7,6845
447404,150000000,"['Action', 'Aventure', 'Fantastique']",en,55.447,2019-05-10,449762638,104,7.0,6079
109689,0,"['Drame', 'Romance']",es,55.423,2012-06-22,0,124,7.391,1667
525660,38504400,"['Action', 'Aventure', 'Fantastique']",cn,55.398,2021-04-27,3310000,118,6.211,109
679,18500000,"['Action', 'Thriller', 'Science-Fiction']",en,55.386,1986-07-18,183316455,137,7.92,8387
4233,24000000,"['Horreur', 'Mystère']",en,55.379,1997-12-12,172363301,120,6.46,3427
72105,50000000,"['Comédie', 'Fantastique']",en,55.378,2012-06-29,549368315,107,6.396,11227
366644,10000000,"['Animation', 'Familial', 'Fantastique']",zh,55.369,2015-06-25,0,85,5.756,127
446893,0,"['Familial', 'Animation', 'Comédie', 'Fantastique', 'Aventure', 'Musique']",en,55.335,2020-03-11,47000000,91,7.377,1861
126889,97000000,"['Science-Fiction', 'Horreur', 'Mystère']",en,55.308,2017-05-09,240891763,122,6.075,7582
938567,0,"['Animation', 'Comédie', 'Romance']",ja,55.297,2022-06-10,0,73,8.6,102
20526,170000000,"['Aventure', 'Action', 'Science-Fiction']",en,55.26,2010-12-14,400062763,127,6.442,6427
1008009,0,['Comédie'],es,55.259,2023-03-10,0,102,4.333,3
843241,0,"['Animation', 'Fantastique']",ja,55.234,2021-07-02,1094673,79,7.787,432
264859,0,"['Romance', 'Comédie']",de,55.199,1983-07-22,0,90,5.5,14
534,200000000,"['Action', 'Science-Fiction', 'Thriller']",en,55.187,2009-05-20,371353001,108,6.035,5812
505262,12000000,"['Animation', 'Action', 'Aventure', 'Fantastique']",ja,55.145,2018-08-03,31478826,95,7.914,876
39106,0,"['Animation', 'Action', 'Science-Fiction']",ja,55.129,1994-07-09,19500000,46,5.721,445
485811,0,"['Action', 'Horreur', 'Science-Fiction']",en,55.114,2018-09-07,0,117,5.663,263
864873,0,"['Thriller', 'Drame', 'Horreur']",en,55.059,2021-10-27,0,88,6.054,517
997776,0,"['Animation', 'Action', 'Fantastique']",en,55.058,2023-04-25,0,83,8.278,18
4256,48000000,['Comédie'],en,55.058,2003-10-24,220673217,84,5.981,3607
617653,100000000,"['Action', 'Drame', 'Histoire']",en,55.026,2021-10-13,30500000,152,7.489,2740
241259,170000000,"['Aventure', 'Familial', 'Fantastique']",en,55.023,2016-05-25,299457024,113,6.549,5864
44896,999999999,"['Animation', 'Comédie', 'Familial', 'Western', 'Aventure']",en,55.004,2011-03-02,245724603,100,6.811,5767
575088,0,['Horreur'],ru,54.993,2020-02-27,0,96,6.05,212
770254,0,"['Animation', 'Familial', 'Aventure', 'Comédie']",en,54.971,2021-12-03,0,92,7.827,649
412117,80000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,54.892,2019-05-24,155152550,86,6.979,2690
436931,0,"['Familial', 'Animation', 'Aventure', 'Fantastique']",ja,54.74,2017-07-15,37552144,98,7.026,566
830896,0,"['Fantastique', 'Aventure', 'Comédie']",en,54.568,2023-03-23,0,116,6.714,56
4348,28000000,"['Drame', 'Romance']",en,54.565,2005-09-16,121616555,127,8.085,7091
762433,0,"['Guerre', 'Thriller']",en,54.563,2021-11-18,0,85,5.0,184
811061,0,"['Horreur', 'Thriller']",en,54.543,2022-03-25,0,93,5.597,36
62835,40000000,"['Action', 'Thriller', 'Crime', 'Drame']",en,54.541,2011-07-27,60965854,105,6.6,2281
717980,0,"['Thriller', 'Crime', 'Drame']",en,54.529,2023-02-10,0,116,7.062,249
310,80000000,"['Fantastique', 'Comédie']",en,54.47,2003-05-23,484592874,101,6.7,9751
991833,0,"['Animation', 'Familial']",en,54.449,2022-06-24,0,68,7.407,70
390845,0,['Romance'],ko,54.398,2015-11-01,0,97,4.0,54
890656,0,"['Action', 'Fantastique']",en,54.396,2022-02-17,0,97,5.587,247
4257,45000000,['Comédie'],en,54.386,2006-04-12,178262620,83,5.486,2870
429,1200000,['Western'],it,54.381,1966-12-23,25253887,161,8.482,7344
10585,9000000,['Horreur'],en,54.38,1988-11-09,44196684,87,6.7,2501
1010820,0,"['Animation', 'Familial', 'Comédie', 'Science-Fiction']",en,54.279,2022-08-10,0,5,7.191,199
524047,34000000,"['Action', 'Thriller', 'Drame']",en,54.279,2020-07-29,52300000,119,7.136,3799
500104,0,['Drame'],en,54.233,2022-09-10,0,96,7.3,3
973608,0,"['Comédie', 'Familial', 'Animation']",ko,54.232,2022-05-25,0,33,7.25,74
831946,0,"['Action', 'Thriller', 'Aventure']",en,54.223,2022-05-26,0,98,6.185,605
81188,145000000,"['Familial', 'Animation', 'Fantastique', 'Action', 'Aventure']",en,54.192,2012-11-21,306941670,97,7.359,6045
13053,150000000,"['Animation', 'Familial', 'Aventure', 'Comédie']",en,54.179,2008-11-21,309979994,96,6.482,5391
1250,110000000,"['Thriller', 'Action', 'Fantastique']",en,54.132,2007-01-15,228738393,105,5.533,5288
30575,0,"['Animation', 'Fantastique', 'Action', 'Romance', 'Comédie']",ja,54.121,1994-12-04,9940717,60,7.837,104
697799,0,"['Action', 'Horreur', 'Thriller', 'Guerre', 'Fantastique']",en,54.112,2022-01-21,0,93,5.085,71
597922,2800000,"['Drame', 'Comédie', 'Guerre', 'Histoire']",en,54.082,2022-09-30,0,126,7.745,486
869,100000000,"['Thriller', 'Science-Fiction', 'Action', 'Aventure']",en,54.074,2001-07-25,362211740,120,5.7,3538
762975,0,"['Romance', 'Drame']",en,54.069,2022-07-29,0,122,8.2,1938
783461,69000000,"['Action', 'Comédie', 'Crime']",hi,54.056,2022-02-04,0,131,6.204,54
80321,145000000,"['Animation', 'Familial', 'Comédie', 'Aventure']",en,54.026,2012-06-06,746921274,93,6.596,5498
928999,0,"['Western', 'Action']",en,53.922,2022-02-25,0,90,6.1,50
381873,0,"['Science-Fiction', 'Animation', 'Action']",ja,53.894,2016-07-23,0,82,6.29,31
83201,0,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,53.649,2012-02-07,0,13,6.543,404
64690,15000000,"['Drame', 'Thriller', 'Crime']",en,53.618,2011-09-15,78054825,100,7.568,11294
623511,8300000,"['Action', 'Drame', 'Thriller']",no,53.61,2021-10-29,2836382,107,6.8,157
111332,0,['Documentaire'],en,53.591,2010-02-07,0,23,7.047,86
207768,0,"['Thriller', 'Horreur', 'Crime']",en,53.537,2013-08-25,678604,106,6.328,1101
776797,0,"['Horreur', 'Thriller']",zh,53.517,2021-01-22,0,100,6.815,541
1041896,0,"['Drame', 'Romance', 'Thriller']",tl,53.495,2022-11-25,0,103,5.8,8
843380,0,"['Western', 'Thriller']",en,53.482,2022-09-30,0,114,5.8,75
8643,19000000,"['Crime', 'Drame', 'Horreur', 'Thriller']",en,53.397,2005-09-09,145166804,117,6.538,2460
298312,5000000,"['Mystère', 'Thriller', 'Horreur']",en,53.36,2015-09-10,98450062,93,6.309,4211
581387,17700000,"['Action', 'Aventure', 'Thriller']",ko,53.311,2019-12-19,61321941,130,6.796,493
73723,70000000,"['Animation', 'Familial']",en,53.298,2012-03-01,348840316,87,6.5,3002
825808,0,['Thriller'],en,53.29,2022-01-07,0,92,6.1,141
508642,0,"['Horreur', 'Mystère']",ko,53.245,2018-03-28,21041950,94,7.313,496
887357,0,"['Animation', 'Action', 'Science-Fiction']",en,53.237,2022-05-19,0,87,7.0,142
617708,0,"['Thriller', 'Horreur', 'Drame']",es,53.227,2019-07-25,0,92,6.453,288
218746,0,"['Comédie', 'Romance']",ko,53.186,2013-07-31,0,83,5.0,12
1019345,0,"['Téléfilm', 'Crime', 'Mystère']",bn,53.171,2023-05-05,0,0,0.0,0
346672,35000000,"['Fantastique', 'Action', 'Thriller', 'Horreur']",en,53.152,2016-11-24,81093313,93,5.828,3325
276907,25000000,"['Crime', 'Thriller']",en,53.116,2015-09-09,42972994,131,7.031,3413
9286,25000000,"['Horreur', 'Mystère']",en,53.112,2006-02-09,118890272,93,6.069,3364
198184,49000000,"['Crime', 'Action', 'Science-Fiction']",en,53.102,2015-03-04,104399548,120,6.8,7257
10340,4000000,"['Familial', 'Animation', 'Romance']",en,53.098,1955-06-22,36359037,75,7.107,4742
1771,140000000,"['Action', 'Aventure', 'Science-Fiction']",en,53.097,2011-07-22,370569774,124,6.989,19760
10625,17000000,['Comédie'],en,53.035,2004-04-30,130126277,98,7.178,7687
159211,0,"['Horreur', 'Thriller']",en,53.024,2013-01-14,0,87,5.6,132
138103,95000000,"['Action', 'Aventure', 'Thriller']",en,53.008,2014-08-07,214700000,126,6.213,4424
44912,200000000,"['Aventure', 'Action', 'Thriller', 'Science-Fiction']",en,52.986,2011-06-16,219851172,114,5.161,6617
272,150000000,"['Action', 'Crime', 'Drame']",en,52.919,2005-06-10,374218673,140,7.695,18945
884605,0,"['Comédie', 'Romance']",en,52.877,2023-06-15,0,0,0.0,0
527641,7000000,"['Romance', 'Drame']",en,52.871,2019-03-14,92600000,116,8.301,5111
423,35000000,"['Drame', 'Guerre']",en,52.825,2002-09-17,120072577,149,8.383,7993
870096,0,"['Science-Fiction', 'Horreur', 'Action']",zh,52.803,2021-09-03,0,89,6.887,115
360920,75000000,"['Animation', 'Familial', 'Comédie', 'Fantastique']",en,52.794,2018-11-08,508575295,105,6.8,3287
843633,0,"['Action', 'Crime', 'Thriller']",en,52.784,2022-06-03,0,93,6.353,109
375366,5005600,"['Drame', 'Horreur', 'Thriller', 'Science-Fiction']",en,52.777,2016-09-23,0,111,6.538,1773
843267,0,"['Animation', 'Action', 'Aventure', 'Drame', 'Mystère']",ja,52.729,2021-09-23,0,56,7.3,3
296099,31000000,['Comédie'],en,52.726,2015-07-28,104384188,100,6.296,3362
728366,0,"['Crime', 'Thriller']",en,52.724,2022-01-14,0,102,5.771,70
443791,50000000,"['Horreur', 'Science-Fiction', 'Action', 'Aventure']",en,52.678,2020-01-08,40882928,95,6.296,2702
613093,0,"['Comédie', 'Horreur', 'Guerre']",es,52.622,2022-03-11,0,101,6.25,246
766907,0,"['Action', 'Aventure', 'Thriller']",en,52.617,2022-01-07,0,91,5.6,120
18,90000000,"['Aventure', 'Fantastique', 'Action', 'Thriller', 'Science-Fiction']",en,52.571,1997-05-02,263920180,126,7.524,9630
346910,88000000,"['Science-Fiction', 'Action', 'Aventure']",en,52.556,2018-09-05,160542134,101,5.63,4134
606402,0,"['Action', 'Aventure', 'Crime', 'Thriller']",ko,52.496,2022-04-08,0,125,6.4,148
277217,0,"['Familial', 'Musique', 'Aventure', 'Comédie', 'Fantastique', 'Téléfilm']",en,52.486,2015-07-31,0,112,7.103,2093
449406,0,"['Animation', 'Familial', 'Comédie']",en,52.454,2021-07-30,0,95,7.417,619
597208,60000000,['Thriller'],en,52.361,2021-12-02,39629195,140,7.022,2361
423204,40000000,"['Action', 'Thriller']",en,52.264,2019-08-21,146661977,122,6.554,3029
871,5800000,"['Science-Fiction', 'Aventure', 'Drame', 'Action']",en,52.242,1968-02-07,32589624,112,7.646,2931
189349,0,"['Animation', 'Action']",ja,52.241,2011-07-30,0,14,6.361,36
277095,0,['Animation'],ja,52.23,2014-02-25,0,2,6.328,67
10112,4000000,"['Animation', 'Comédie', 'Familial', 'Aventure']",en,52.194,1970-12-24,55675257,81,7.296,4514
39102,0,"['Action', 'Animation', 'Science-Fiction']",ja,52.156,1991-03-19,16400000,50,6.44,436
75432,0,"['Romance', 'Drame']",ko,52.143,2003-06-27,0,85,4.4,17
17581,0,"['Fantastique', 'Animation', 'Action']",ja,52.055,2008-08-02,10600000,90,7.2,376
1034337,0,"['Crime', 'Comédie']",th,52.031,2022-11-16,0,106,6.0,12
51876,27000000,"['Thriller', 'Mystère', 'Science-Fiction']",en,52.014,2011-03-08,161849455,105,7.182,9626
854,23000000,"['Romance', 'Comédie', 'Crime', 'Fantastique']",en,51.97,1994-07-29,351583407,100,6.928,9060
481848,109000000,"['Aventure', 'Familial', 'Drame']",en,51.964,2020-02-19,111202881,100,7.562,3230
2322,23000000,"['Comédie', 'Crime', 'Drame']",en,51.961,1992-09-09,105232691,125,6.892,758
133121,0,"['Animation', 'Horreur', 'Action']",en,51.955,2012-09-25,2325035,100,6.853,710
169,35000000,"['Science-Fiction', 'Action', 'Thriller']",en,51.905,1990-11-20,57120318,108,6.236,2745
1080217,0,['Drame'],tl,51.857,2023-02-17,0,0,2.0,1
550093,0,"['Animation', 'Action', 'Fantastique']",ja,51.81,2018-12-01,0,0,6.5,2
1271,65000000,"['Action', 'Aventure', 'Guerre']",en,51.809,2007-03-07,456082343,115,7.169,12485
440,40000000,"['Fantastique', 'Action', 'Science-Fiction', 'Thriller', 'Horreur']",en,51.806,2007-12-25,130290885,94,5.137,2463
52520,70000000,"['Fantastique', 'Action', 'Horreur']",en,51.805,2012-01-19,160112671,88,6.297,3685
10634,3500000,['Comédie'],en,51.781,1995-04-26,28215918,87,7.145,1508
45610,30000000,"['Action', 'Thriller', 'Crime']",en,51.735,2011-09-23,2527904,129,6.728,901
913205,0,"['Animation', 'Action', 'Comédie']",en,51.715,2022-05-24,0,79,6.9,76
7485,61000000,"['Action', 'Drame', 'Mystère', 'Thriller', 'Crime']",en,51.588,2007-03-22,95696996,124,7.1,4201
939899,0,"['Drame', 'Thriller']",es,51.556,2022-11-04,0,107,6.563,16
450465,20000000,"['Thriller', 'Drame', 'Science-Fiction']",en,51.527,2019-01-16,246941965,129,6.68,7517
297,90000000,"['Fantastique', 'Drame', 'Romance']",en,51.523,1998-11-12,142940100,181,7.276,4382
536115,0,"['Animation', 'Science-Fiction', 'Action', 'Aventure']",ja,51.444,2018-11-09,0,90,6.43,256
205596,14000000,"['Histoire', 'Drame', 'Thriller', 'Guerre']",en,51.436,2014-11-14,233555708,115,8.01,15536
617502,0,"['Action', 'Thriller']",en,51.434,2021-07-15,238524,91,6.661,1064
928270,0,['Thriller'],en,51.395,2022-01-17,0,100,6.909,88
911129,10503445,['Drame'],fr,51.354,2022-09-09,0,118,6.16,243
690957,0,"['Action', 'Drame', 'Thriller']",te,51.337,2021-12-16,0,176,7.423,78
117263,70000000,"['Action', 'Thriller']",en,51.307,2013-03-20,161025640,119,6.382,6046
562,28000000,"['Action', 'Thriller']",en,51.285,1988-07-15,140767956,132,7.765,9859
591273,0,"['Mystère', 'Horreur']",en,51.273,2021-06-28,0,107,6.74,1890
57165,150000000,"['Fantastique', 'Aventure']",en,51.262,2012-03-28,301970083,99,5.707,3801
11932,25000000,"['Comédie', 'Horreur']",en,51.251,1998-10-16,50671850,88,5.998,1607
10196,150000000,"['Action', 'Aventure', 'Fantastique']",en,51.239,2010-06-30,319713881,103,4.659,3580
999205,0,['Thriller'],en,51.112,2022-08-31,0,90,6.5,57
68718,100000000,"['Drame', 'Western']",en,51.087,2012-12-25,425368238,165,8.163,23951
883502,0,"['Action', 'Thriller', 'Crime']",en,51.039,2022-04-29,0,95,5.557,131
862551,0,['Comédie'],en,50.989,2022-08-26,0,104,5.99,669
1029445,0,['Drame'],tl,50.947,2022-10-21,0,118,5.8,4
132232,15000000,['Horreur'],en,50.904,2013-01-17,146497771,100,6.2,3799
409502,1500000,['Drame'],en,50.886,2016-10-21,2000000,112,7.344,225
530385,9000000,"['Horreur', 'Drame', 'Mystère']",en,50.877,2019-07-03,47969371,148,7.161,5776
455839,0,"['Science-Fiction', 'Aventure']",en,50.844,2017-05-19,0,87,6.168,888
778855,20000000,"['Animation', 'Aventure', 'Comédie', 'Familial', 'Fantastique']",en,50.842,2022-02-16,0,91,7.484,222
528547,0,['Romance'],ko,50.84,2018-05-22,0,83,10.0,1
989937,0,"['Animation', 'Fantastique', 'Aventure', 'Action']",ja,50.818,2022-12-20,0,52,8.1,182
823951,17700000,"['Thriller', 'Crime', 'Drame']",fr,50.807,2022-10-05,0,100,7.252,444
578701,20000000,"['Thriller', 'Action']",en,50.733,2021-05-05,23384502,99,6.72,1328
9078,3000000,"['Animation', 'Familial']",en,50.691,1963-12-25,22182353,79,7.249,3438
13183,130000000,"['Action', 'Mystère', 'Science-Fiction']",en,50.657,2009-03-04,185258983,155,7.327,8202
127380,200000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,50.586,2016-06-16,1028570889,97,7.043,11169
785985,0,"['Comédie', 'Action']",fr,50.579,2022-05-06,0,121,6.064,389
159824,80000000,"['Animation', 'Comédie', 'Familial', 'Fantastique']",en,50.566,2015-09-21,473226958,90,6.786,5183
403064,0,"['Animation', 'Drame']",ja,50.442,2016-05-21,0,28,6.798,47
507732,0,"['Animation', 'Action', 'Romance', 'Fantastique']",ja,50.414,2018-01-27,0,60,6.214,7
736545,0,"['Romance', 'Comédie']",ko,50.389,2021-11-24,0,95,6.6,17
42246,0,"['Familial', 'Animation', 'Comédie', 'Action', 'Aventure']",en,50.368,2005-10-11,0,71,6.913,223
7278,30000000,['Comédie'],en,50.362,2008-01-24,85897593,79,4.032,1462
476968,5000000,"['Drame', 'Histoire']",en,50.342,2018-03-23,22525668,100,7.5,292
772,18000000,"['Comédie', 'Familial', 'Aventure']",en,50.328,1992-11-19,358994850,119,6.7,8417
268,35000000,"['Fantastique', 'Action', 'Crime']",en,50.306,1989-06-23,411348924,126,7.215,6865
864101,0,"['Drame', 'Aventure', 'Science-Fiction', 'Familial']",ru,50.271,2022-12-22,0,110,6.7,13
172385,103000000,"['Aventure', 'Animation', 'Comédie', 'Familial']",en,50.245,2014-03-19,500188435,102,6.485,3065
5336,0,"['Drame', 'Guerre']",it,50.236,1976-01-10,22017,115,6.459,1684
